Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,First Name,Last Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
386,CA-2018-535397,2023-07-31,2023-08-01,Same Day,C-3307,Joel,Patterson,Consumer,United States,Port Savannah,Texas,55153,West,P-45131,Office Supplies,Paper,Paper - Car,941.04,2,0.4,182.98
387,CA-2021-104324,2024-05-29,2024-06-04,Second Class,C-9158,Cameron,Henry,Home Office,United States,Brandonport,Colorado,64010,East,P-78747,Furniture,Furnishings,Furnishings - Involve,740.58,6,0.3,28.83
388,CA-2021-572616,2023-07-01,2023-07-04,First Class,C-5854,Craig,Bowman,Home Office,United States,South David,Iowa,86378,East,P-34499,Furniture,Bookcases,Bookcases - Describe,1929.61,10,0.4,476.62
389,CA-2018-546991,2024-10-02,2024-10-09,First Class,C-2357,Linda,Walters,Corporate,United States,Taraside,Nebraska,08055,Central,P-62537,Furniture,Furnishings,Furnishings - Response,667.71,1,0.0,152.32
390,CA-2021-566443,2023-12-10,2023-12-16,Second Class,C-1215,Steven,Floyd,Corporate,United States,South Laurieland,Delaware,71790,East,P-16559,Technology,Copiers,Copiers - Stand,865.67,8,0.2,289.32
391,CA-2016-932883,2025-02-18,2025-02-28,Same Day,C-6430,Kevin,Shelton,Home Office,United States,Edwardstown,West Virginia,17631,West,P-49046,Technology,Accessories,Accessories - Move,1941.67,2,0.1,337.7
392,CA-2020-783797,2022-03-23,2022-03-29,Second Class,C-1951,Kimberly,Baxter,Home Office,United States,Smithberg,Utah,58986,Central,P-64060,Office Supplies,Binders,Binders - Develop,390.69,5,0.3,-8.4
393,CA-2017-583240,2021-04-07,2021-04-12,Second Class,C-2408,Shannon,Miller,Consumer,United States,Rachelstad,Hawaii,06877,East,P-88041,Technology,Copiers,Copiers - Beautiful,1375.95,5,0.2,161.26
394,CA-2016-603172,2022-11-19,2022-11-23,Standard Class,C-7849,Jesus,Fields,Consumer,United States,South Jason,Wyoming,47731,South,P-67133,Technology,Accessories,Accessories - Imagine,1334.77,1,0.2,40.23
395,CA-2022-680993,2025-07-20,2025-07-25,Same Day,C-3951,Lori,Conner,Corporate,United States,East Wendy,Missouri,12710,East,P-34700,Furniture,Tables,Tables - Wonder,108.77,5,0.3,-12.06
396,CA-2018-752273,2022-08-24,2022-08-31,Standard Class,C-6488,Charles,Hoffman,Consumer,United States,Lindamouth,Utah,24279,West,P-59835,Office Supplies,Art,Art - Which,1215.31,3,0.1,121.61
397,CA-2021-843937,2023-06-30,2023-07-03,Same Day,C-7855,Heather,Pugh,Home Office,United States,New Cameronside,Utah,83529,Central,P-34025,Office Supplies,Art,Art - Bag,44.99,5,0.0,15.51
398,CA-2017-241044,2024-07-16,2024-07-19,Second Class,C-6076,Katherine,Stephens,Corporate,United States,Josephbury,Virginia,94653,South,P-42134,Furniture,Chairs,Chairs - Scene,1866.95,7,0.0,179.93
399,CA-2016-386088,2021-01-13,2021-01-21,First Class,C-3967,Michelle,Hall,Corporate,United States,Powellborough,Illinois,48437,West,P-10373,Furniture,Tables,Tables - Window,795.61,3,0.2,147.5
400,CA-2021-679226,2021-02-07,2021-02-17,First Class,C-4066,Chad,Houston,Corporate,United States,Carmenchester,Minnesota,65815,Central,P-47447,Technology,Accessories,Accessories - Professor,1918.16,4,0.1,648.04
401,CA-2015-566419,2021-05-06,2021-05-14,First Class,C-8165,Nancy,Owens,Home Office,United States,Lake Hannah,Mississippi,67536,West,P-40418,Office Supplies,Art,Art - Writer,214.72,9,0.4,-1.07
402,CA-2015-577956,2025-03-03,2025-03-08,Same Day,C-8206,Melanie,Rodgers,Home Office,United States,Gregoryshire,West Virginia,04294,Central,P-40441,Technology,Accessories,Accessories - Free,829.37,1,0.0,130.78
403,CA-2016-954623,2022-07-22,2022-08-01,Same Day,C-4982,Tiffany,Cooper,Corporate,United States,East Christinaburgh,Oklahoma,89235,Central,P-96160,Technology,Phones,Phones - Man,1176.25,2,0.4,178.45
404,CA-2015-410229,2022-01-27,2022-02-04,First Class,C-6204,Marcus,Newman,Consumer,United States,Fryeburgh,Alaska,06520,South,P-66441,Office Supplies,Art,Art - Door,980.99,10,0.2,244.02
405,CA-2019-631468,2020-10-07,2020-10-15,Second Class,C-5811,Deborah,Campos,Home Office,United States,Benjaminside,Hawaii,87064,East,P-29699,Technology,Machines,Machines - Gun,1014.28,10,0.3,231.01
406,CA-2018-282699,2023-10-22,2023-10-28,Standard Class,C-7045,Angela,Curtis,Home Office,United States,Wagnerside,Massachusetts,82663,South,P-81817,Office Supplies,Paper,Paper - Seat,34.01,1,0.3,9.11
407,CA-2019-281405,2021-07-13,2021-07-14,Same Day,C-6383,Taylor,Mcintosh,Corporate,United States,Harrisland,Nebraska,30745,West,P-60032,Technology,Machines,Machines - Sure,339.45,4,0.3,25.69
408,CA-2022-767388,2022-03-18,2022-03-28,Second Class,C-1929,Olivia,Fleming,Home Office,United States,New Jillianmouth,Connecticut,78276,South,P-71056,Furniture,Tables,Tables - Bit,416.31,7,0.0,65.37
409,CA-2018-917343,2021-07-15,2021-07-21,First Class,C-9269,William,Taylor,Consumer,United States,Christianside,Ohio,52199,East,P-91789,Furniture,Bookcases,Bookcases - Town,1002.54,7,0.3,-22.86
410,CA-2016-383992,2023-10-12,2023-10-20,First Class,C-6686,Kyle,Velazquez,Consumer,United States,Bennettstad,Pennsylvania,30390,West,P-85502,Technology,Accessories,Accessories - Government,867.72,3,0.0,-96.59
411,CA-2022-833140,2022-05-15,2022-05-16,Second Class,C-2581,Ashley,Hensley,Corporate,United States,Hughesberg,North Carolina,51837,Central,P-57559,Furniture,Chairs,Chairs - Still,1641.33,5,0.0,25.09
412,CA-2016-968523,2021-05-01,2021-05-11,First Class,C-8231,Julie,Robinson,Consumer,United States,Lake Ashleyberg,Alabama,48070,West,P-53601,Technology,Accessories,Accessories - Edge,67.63,6,0.0,-10.11
413,CA-2023-582326,2020-10-10,2020-10-18,First Class,C-5776,Jose,Miller,Home Office,United States,Kristaton,Wyoming,27734,East,P-61189,Office Supplies,Binders,Binders - Their,533.44,7,0.4,133.45
414,CA-2022-467510,2025-02-23,2025-02-26,Standard Class,C-4358,Brian,Johnson,Home Office,United States,New Melissa,Kansas,11882,Central,P-93512,Furniture,Furnishings,Furnishings - Thank,382.49,1,0.4,-23.78
415,CA-2016-525066,2022-08-06,2022-08-16,Same Day,C-4124,Scott,Hines,Home Office,United States,New Adamburgh,Colorado,96196,East,P-93050,Office Supplies,Art,Art - Strong,1704.36,6,0.3,-236.62
416,CA-2017-728388,2022-07-30,2022-08-07,First Class,C-8578,Tommy,Singh,Corporate,United States,South Mitchellberg,Indiana,66254,South,P-31748,Furniture,Tables,Tables - Quality,182.9,2,0.2,44.93
417,CA-2022-488553,2023-06-09,2023-06-14,Standard Class,C-8102,Stacey,Walker,Corporate,United States,East Jennifer,West Virginia,11724,East,P-68689,Technology,Machines,Machines - Difficult,1609.68,2,0.3,548.69
418,CA-2018-123073,2023-08-25,2023-09-01,Second Class,C-5251,David,Carter,Corporate,United States,North Davidmouth,Alabama,92523,East,P-10617,Technology,Phones,Phones - Matter,1244.58,4,0.3,376.52
419,CA-2016-681748,2020-11-01,2020-11-08,Same Day,C-6769,Scott,Shaffer,Corporate,United States,Bobbychester,Rhode Island,28083,East,P-21880,Technology,Copiers,Copiers - Music,1565.32,3,0.1,426.84
420,CA-2016-556286,2024-10-04,2024-10-05,Standard Class,C-9222,Ashley,Bishop,Consumer,United States,Williamport,California,62852,Central,P-87475,Furniture,Tables,Tables - Season,1298.8,4,0.4,44.45
421,CA-2018-416038,2023-09-24,2023-09-25,First Class,C-4698,Nicole,Haynes,Home Office,United States,Rosalesland,Montana,25233,Central,P-15568,Technology,Machines,Machines - Ball,931.64,6,0.2,104.77
422,CA-2015-103691,2022-12-25,2022-12-26,First Class,C-1549,Brent,Mann,Consumer,United States,Kendrachester,Georgia,68248,East,P-55832,Technology,Machines,Machines - Leg,258.19,2,0.3,-17.47
423,CA-2023-869145,2024-06-08,2024-06-09,First Class,C-3247,Amy,Martin,Consumer,United States,South Joberg,Arizona,62391,West,P-10619,Technology,Copiers,Copiers - Respond,811.55,9,0.1,263.97
424,CA-2021-704497,2021-01-30,2021-01-31,Second Class,C-1410,Brooke,Mcbride,Consumer,United States,Hornemouth,North Dakota,51289,East,P-40345,Furniture,Furnishings,Furnishings - Similar,1159.27,10,0.2,-90.08
425,CA-2020-224988,2025-06-29,2025-07-09,Same Day,C-1757,Veronica,Palmer,Corporate,United States,Port Jeremiahborough,Arkansas,01057,East,P-16800,Technology,Accessories,Accessories - Improve,1207.76,8,0.4,-169.03
426,CA-2016-662408,2021-08-03,2021-08-10,Standard Class,C-6897,Ariel,Shaffer,Home Office,United States,Geoffreyville,Connecticut,99574,Central,P-71045,Office Supplies,Appliances,Appliances - Degree,860.17,5,0.2,8.45
427,CA-2019-701992,2024-11-12,2024-11-20,First Class,C-1707,Mary,Goodman,Corporate,United States,West Thomasmouth,Montana,12077,West,P-64873,Technology,Machines,Machines - Management,196.5,10,0.4,3.13
428,CA-2023-405627,2022-01-07,2022-01-12,First Class,C-1393,Tina,Wright,Consumer,United States,New Lawrence,Iowa,82294,West,P-18909,Technology,Accessories,Accessories - Man,165.99,5,0.1,9.71
429,CA-2017-212596,2022-01-07,2022-01-17,Standard Class,C-5203,Joshua,Larson,Home Office,United States,Lake Sheena,Alabama,08350,Central,P-44016,Furniture,Chairs,Chairs - Business,233.05,1,0.0,36.46
430,CA-2015-370960,2023-03-25,2023-04-03,Same Day,C-1159,Justin,Crawford,Home Office,United States,Hudsonside,Kentucky,62208,South,P-69502,Technology,Copiers,Copiers - Laugh,1890.56,10,0.0,5.31
431,CA-2017-752720,2022-05-01,2022-05-10,Same Day,C-5098,Brandon,Golden,Corporate,United States,Alexanderhaven,Arizona,45806,Central,P-22997,Office Supplies,Appliances,Appliances - Different,1708.75,2,0.4,-170.57
432,CA-2018-883909,2024-11-13,2024-11-19,Standard Class,C-8917,Melanie,Woodward,Home Office,United States,New Kimberly,Iowa,35199,South,P-19661,Technology,Machines,Machines - Feel,1001.85,1,0.0,28.51
433,CA-2019-475784,2024-07-02,2024-07-07,Standard Class,C-2152,Jennifer,Weiss,Consumer,United States,New Karla,Colorado,00847,Central,P-92276,Furniture,Bookcases,Bookcases - Win,56.64,10,0.2,5.61
434,CA-2021-586723,2023-12-27,2023-12-31,Same Day,C-4828,Danielle,Lee,Consumer,United States,Melanieshire,Mississippi,94569,East,P-84733,Furniture,Bookcases,Bookcases - Next,1302.44,8,0.4,-16.09
435,CA-2023-412104,2024-08-16,2024-08-26,Standard Class,C-4839,Kelli,Howard,Corporate,United States,Reedland,Vermont,84711,Central,P-12242,Technology,Machines,Machines - Station,1055.64,9,0.3,103.05
436,CA-2019-672073,2024-04-17,2024-04-19,Second Class,C-7557,Tina,Rhodes,Home Office,United States,Davidport,Michigan,47212,Central,P-95074,Furniture,Bookcases,Bookcases - Argue,1366.88,1,0.3,-122.71
437,CA-2020-903391,2023-10-02,2023-10-10,First Class,C-6415,Thomas,Mejia,Home Office,United States,Jeromeville,Utah,65796,West,P-72424,Technology,Machines,Machines - Happy,1350.57,6,0.3,-12.88
438,CA-2019-293581,2025-04-13,2025-04-22,Same Day,C-2381,Sarah,Carpenter,Consumer,United States,Elizabethmouth,Vermont,93728,East,P-77624,Technology,Accessories,Accessories - Drop,671.95,1,0.3,-94.25
439,CA-2022-942859,2023-08-15,2023-08-23,Same Day,C-2567,John,Hall,Consumer,United States,North Roberta,Georgia,93940,Central,P-91141,Office Supplies,Binders,Binders - Rise,923.54,1,0.2,112.43
440,CA-2022-275128,2021-02-16,2021-02-23,First Class,C-8514,Paige,Meyer,Consumer,United States,Port Lawrencemouth,North Dakota,36700,West,P-64369,Office Supplies,Appliances,Appliances - Blood,1871.31,5,0.3,50.97
441,CA-2021-410821,2020-09-26,2020-10-01,First Class,C-3690,Michelle,Anderson,Home Office,United States,Joshuahaven,Virginia,76591,West,P-62504,Technology,Phones,Phones - New,1494.72,2,0.1,-27.16
442,CA-2017-667702,2024-11-11,2024-11-13,Second Class,C-4997,Taylor,Hansen,Home Office,United States,Michaelshire,Michigan,04422,West,P-38510,Furniture,Chairs,Chairs - Sort,448.32,2,0.1,87.93
443,CA-2022-104904,2020-10-19,2020-10-21,Standard Class,C-6751,Veronica,Mclaughlin,Corporate,United States,West Lisamouth,Oklahoma,92775,Central,P-80870,Office Supplies,Storage,Storage - System,509.47,9,0.3,88.93
444,CA-2022-156998,2022-06-27,2022-07-02,Standard Class,C-5128,George,Ortiz,Home Office,United States,Chadshire,Wisconsin,32903,East,P-39173,Office Supplies,Binders,Binders - Purpose,200.28,9,0.2,29.33
445,CA-2015-787227,2023-03-08,2023-03-11,Same Day,C-7400,Destiny,Barnett,Corporate,United States,Wesleyshire,California,08449,South,P-27582,Furniture,Chairs,Chairs - Nice,589.4,1,0.3,-48.04
446,CA-2022-312783,2024-01-20,2024-01-21,Second Class,C-1129,Kelly,Moore,Consumer,United States,Webershire,North Dakota,69275,West,P-61721,Furniture,Bookcases,Bookcases - Mother,1480.88,6,0.4,27.14
447,CA-2021-270975,2024-10-09,2024-10-12,Standard Class,C-5825,Kiara,Taylor,Consumer,United States,North Amber,Utah,48809,Central,P-49300,Technology,Machines,Machines - Several,1785.43,1,0.1,20.24
448,CA-2018-651372,2021-06-23,2021-06-27,Standard Class,C-8905,Brittney,Farmer,Consumer,United States,Port Donnaborough,Connecticut,08902,Central,P-33892,Furniture,Bookcases,Bookcases - Second,309.71,6,0.4,66.98
449,CA-2021-379479,2022-04-02,2022-04-09,Standard Class,C-3376,Michael,Lester,Home Office,United States,Davidshire,North Dakota,13596,South,P-52817,Technology,Copiers,Copiers - Personal,483.59,7,0.2,118.64
450,CA-2023-504457,2023-04-05,2023-04-13,Second Class,C-4044,Melissa,Mullen,Corporate,United States,North James,Illinois,61485,East,P-77186,Technology,Accessories,Accessories - Everyone,1290.25,4,0.0,295.72
451,CA-2016-102814,2020-09-25,2020-10-04,Second Class,C-2777,Robert,Goodman,Corporate,United States,Trevorstad,Idaho,55789,West,P-32531,Furniture,Chairs,Chairs - Director,1744.3,5,0.2,1.18
452,CA-2021-624234,2022-01-14,2022-01-19,Standard Class,C-6731,Briana,Holland,Corporate,United States,Brownfort,Maine,38159,East,P-69495,Office Supplies,Binders,Binders - Remember,753.48,8,0.4,46.69
453,CA-2023-122615,2024-11-27,2024-12-02,First Class,C-9877,Jonathan,Mckenzie,Corporate,United States,Millshaven,Kansas,21795,East,P-31651,Office Supplies,Storage,Storage - Knowledge,58.99,1,0.2,-7.23
454,CA-2017-695421,2025-06-14,2025-06-21,Standard Class,C-2720,Regina,Hicks,Corporate,United States,Coreyshire,Oregon,51337,West,P-14969,Office Supplies,Binders,Binders - Evening,1885.63,8,0.4,-74.84
455,CA-2019-185051,2020-09-27,2020-10-03,First Class,C-5028,Adrienne,Newman,Home Office,United States,Kellymouth,Michigan,46029,East,P-50804,Technology,Copiers,Copiers - Partner,1651.97,1,0.3,73.77
456,CA-2015-310523,2024-03-07,2024-03-16,Same Day,C-3276,Daniel,Simmons,Corporate,United States,South Jason,Washington,59428,Central,P-45192,Technology,Phones,Phones - Heavy,524.54,8,0.1,34.28
457,CA-2016-583643,2025-04-19,2025-04-26,Same Day,C-3831,Mandy,Green,Home Office,United States,New Ryan,Kentucky,44233,South,P-73965,Technology,Phones,Phones - Religious,510.67,4,0.1,-13.9
458,CA-2021-657259,2021-01-05,2021-01-13,Same Day,C-4623,Lisa,Fuller,Corporate,United States,Pattystad,Nevada,58643,West,P-12336,Furniture,Bookcases,Bookcases - International,573.17,6,0.0,-15.44
459,CA-2015-670828,2024-03-13,2024-03-23,First Class,C-8976,Ariana,Myers,Corporate,United States,Port Mary,Indiana,75533,South,P-49882,Furniture,Chairs,Chairs - Final,735.48,5,0.3,220.57
460,CA-2016-366808,2025-08-10,2025-08-16,Standard Class,C-5521,Anna,Bowen,Home Office,United States,Lake Gail,Florida,58917,East,P-93329,Furniture,Chairs,Chairs - Growth,1068.15,6,0.0,131.04
461,CA-2021-122504,2022-02-11,2022-02-14,First Class,C-5389,Kimberly,Jones,Corporate,United States,Port Kaylaton,Texas,87342,West,P-48717,Technology,Machines,Machines - House,719.48,2,0.1,-51.08
462,CA-2015-339934,2023-03-20,2023-03-26,Second Class,C-8527,Patricia,Lopez,Home Office,United States,Jenniferborough,Texas,42158,East,P-67669,Technology,Accessories,Accessories - Peace,1535.05,8,0.1,-117.08
463,CA-2016-617918,2022-06-01,2022-06-07,Second Class,C-5547,Michelle,Turner,Consumer,United States,New Brianna,Colorado,74325,South,P-73148,Technology,Copiers,Copiers - Size,270.0,9,0.0,-27.72
464,CA-2015-817821,2025-02-25,2025-03-07,Standard Class,C-9884,Elizabeth,Cooper,Corporate,United States,Jonesfort,Oklahoma,36041,Central,P-90420,Technology,Machines,Machines - Thing,539.68,2,0.2,-31.36
465,CA-2017-487149,2021-11-13,2021-11-21,First Class,C-5294,Martin,Dominguez,Corporate,United States,Kimside,New Mexico,02924,Central,P-54354,Technology,Phones,Phones - Name,27.42,7,0.0,-1.1
466,CA-2018-136825,2021-12-18,2021-12-23,First Class,C-2072,Antonio,Mayer,Corporate,United States,Lake Heather,New Jersey,74325,East,P-79039,Furniture,Chairs,Chairs - College,1561.39,3,0.0,-221.34
467,CA-2022-832215,2021-11-25,2021-12-05,Same Day,C-6279,Susan,Davis,Corporate,United States,Emilytown,South Dakota,52724,West,P-57806,Office Supplies,Appliances,Appliances - Range,1254.26,2,0.2,128.65
468,CA-2017-236250,2021-12-03,2021-12-10,Same Day,C-8531,Anthony,Cox,Consumer,United States,North Kimberlymouth,Georgia,65296,West,P-20830,Furniture,Tables,Tables - Citizen,390.86,1,0.3,40.89
469,CA-2016-154834,2023-05-26,2023-06-03,Second Class,C-7801,Larry,Mckinney,Consumer,United States,East Lawrencehaven,Arizona,03534,East,P-17227,Technology,Machines,Machines - See,1758.3,5,0.2,-35.92
470,CA-2019-510473,2024-03-20,2024-03-27,First Class,C-1391,Jacob,Grimes,Consumer,United States,Brownton,Vermont,21373,Central,P-10094,Furniture,Tables,Tables - Result,625.14,3,0.4,37.32
471,CA-2017-842745,2025-01-15,2025-01-21,First Class,C-6613,Kathy,Mcpherson,Home Office,United States,Lake Charlesland,Massachusetts,03201,East,P-16908,Office Supplies,Art,Art - Factor,1075.12,8,0.3,39.91
472,CA-2016-928507,2021-01-23,2021-01-25,Same Day,C-6544,Gabrielle,Hall,Corporate,United States,Danshire,Iowa,30245,East,P-74666,Technology,Accessories,Accessories - Him,797.63,2,0.1,-27.72
473,CA-2021-677830,2025-09-12,2025-09-17,Second Class,C-6865,Stephanie,George,Home Office,United States,Skinnerland,South Carolina,04435,Central,P-39536,Technology,Copiers,Copiers - Million,1900.08,2,0.4,-83.96
474,CA-2022-302131,2023-10-08,2023-10-14,Same Day,C-7376,George,Thomas,Home Office,United States,North Wayneville,Illinois,25061,South,P-83699,Technology,Phones,Phones - In,1663.4,8,0.4,-77.99
475,CA-2015-377588,2024-04-13,2024-04-23,Same Day,C-8478,Melissa,Atkins,Home Office,United States,South Howardland,Oregon,23351,East,P-67106,Furniture,Tables,Tables - Property,218.35,5,0.4,-18.64
476,CA-2021-204155,2022-06-28,2022-07-03,Standard Class,C-8268,Mary,Kennedy,Corporate,United States,Martinchester,Nevada,20302,Central,P-10731,Furniture,Chairs,Chairs - Like,1112.88,7,0.0,304.87
477,CA-2021-823933,2024-08-18,2024-08-24,Same Day,C-5045,Gabriel,Glover,Home Office,United States,Christopherburgh,Alaska,90937,West,P-37433,Technology,Phones,Phones - Successful,524.51,9,0.1,58.12
478,CA-2015-820238,2023-09-17,2023-09-19,Same Day,C-1206,Thomas,Taylor,Home Office,United States,Calebstad,Connecticut,83658,Central,P-39227,Office Supplies,Appliances,Appliances - Cup,857.99,10,0.3,-38.63
479,CA-2018-686044,2021-12-03,2021-12-12,Same Day,C-8081,Ashley,Torres,Consumer,United States,East Troy,Rhode Island,70984,East,P-20131,Office Supplies,Appliances,Appliances - Institution,197.82,2,0.0,39.23
480,CA-2021-165546,2022-11-11,2022-11-14,First Class,C-5158,Brian,Miller,Corporate,United States,West Nicolebury,Delaware,92869,Central,P-69202,Office Supplies,Binders,Binders - Bank,992.29,2,0.4,283.21
481,CA-2016-235034,2024-11-10,2024-11-17,Standard Class,C-6341,Brianna,Wilson,Home Office,United States,Lake Garrettberg,Florida,43598,Central,P-28081,Office Supplies,Appliances,Appliances - Generation,1981.2,5,0.2,35.51
482,CA-2018-714065,2024-04-30,2024-05-06,Same Day,C-6723,Ronald,Mendez,Consumer,United States,South Crystal,Washington,50722,Central,P-47254,Technology,Phones,Phones - Pretty,853.21,2,0.1,266.36
483,CA-2015-652341,2025-06-07,2025-06-11,Same Day,C-8852,Johnny,Hardin,Home Office,United States,Kennethton,Maine,09898,East,P-60968,Office Supplies,Storage,Storage - Alone,1115.7,6,0.4,-91.06
484,CA-2021-338961,2021-05-03,2021-05-09,Standard Class,C-7757,Morgan,Archer,Home Office,United States,Scottburgh,Oklahoma,34221,East,P-46492,Office Supplies,Appliances,Appliances - Room,1827.18,6,0.3,-100.77
485,CA-2020-440267,2021-03-17,2021-03-19,Same Day,C-6368,Mary,Bryan,Consumer,United States,North David,Kentucky,26788,East,P-46566,Office Supplies,Paper,Paper - Agency,1257.87,4,0.3,58.84
486,CA-2021-132251,2022-06-22,2022-06-25,First Class,C-1897,Diane,Green,Home Office,United States,Fergusonside,Virginia,75687,East,P-49039,Technology,Phones,Phones - Fish,1019.87,2,0.1,284.85
487,CA-2021-900835,2023-07-20,2023-07-21,Same Day,C-1131,Shane,Wagner,Home Office,United States,East Jamesland,Pennsylvania,34737,West,P-69025,Technology,Machines,Machines - Can,1443.07,2,0.3,231.96
488,CA-2021-905284,2024-11-23,2024-11-26,Same Day,C-3201,Cody,Ramirez,Corporate,United States,West Tiffanymouth,Alabama,46880,Central,P-81692,Technology,Accessories,Accessories - Parent,764.03,2,0.4,-91.33
489,CA-2017-350617,2023-10-14,2023-10-22,Second Class,C-3612,Kelly,Dixon,Home Office,United States,New Diamondton,Wyoming,94730,Central,P-29640,Office Supplies,Art,Art - Sport,1251.19,1,0.1,-171.72
490,CA-2021-827230,2024-09-03,2024-09-09,Same Day,C-3909,Steven,Sweeney,Corporate,United States,Emilyton,Illinois,91335,South,P-81875,Technology,Phones,Phones - Focus,811.31,8,0.1,68.2
491,CA-2015-228203,2024-05-28,2024-06-03,Second Class,C-9917,Zachary,Ellis,Consumer,United States,West Richardbury,Michigan,56529,Central,P-24230,Office Supplies,Storage,Storage - General,1765.11,6,0.0,389.24
492,CA-2023-665915,2025-03-05,2025-03-12,Standard Class,C-3471,Nicole,Waller,Consumer,United States,Port Raychester,Alaska,13069,East,P-59074,Office Supplies,Binders,Binders - Section,1686.79,1,0.3,237.59
493,CA-2020-588923,2025-01-31,2025-02-03,Same Day,C-7019,Monica,Dawson,Home Office,United States,West Alexanderside,Connecticut,74896,East,P-72620,Technology,Phones,Phones - Until,1656.44,2,0.1,150.83
494,CA-2018-883005,2022-11-24,2022-12-02,Standard Class,C-8827,Ariel,Robinson,Corporate,United States,Brianburgh,New Jersey,63461,Central,P-10702,Technology,Phones,Phones - Be,1308.28,8,0.1,79.42
495,CA-2016-653607,2021-12-19,2021-12-28,Second Class,C-6247,Michael,Miller,Home Office,United States,West Jeanetteland,Michigan,90856,West,P-75741,Furniture,Chairs,Chairs - Cost,1370.5,5,0.3,472.09
496,CA-2018-406159,2022-04-01,2022-04-02,First Class,C-4947,Melanie,Clayton,Corporate,United States,South Robert,Arizona,68509,South,P-73446,Technology,Machines,Machines - Fact,1352.28,4,0.4,-117.05
497,CA-2017-429419,2024-07-14,2024-07-21,Standard Class,C-9404,Pamela,Pierce,Consumer,United States,North Dustinville,Indiana,88879,South,P-64276,Technology,Accessories,Accessories - Bad,1851.69,9,0.3,635.36
498,CA-2023-700107,2025-05-16,2025-05-17,First Class,C-8562,Laura,May,Home Office,United States,Lake Jennifer,Minnesota,64757,Central,P-71544,Office Supplies,Storage,Storage - Price,1641.9,7,0.2,244.68
499,CA-2021-624755,2023-07-04,2023-07-10,Standard Class,C-1218,Pamela,Walsh,Home Office,United States,Martinezmouth,Montana,15133,West,P-14308,Office Supplies,Binders,Binders - World,1430.02,9,0.4,403.14
500,CA-2017-336088,2022-12-07,2022-12-09,Same Day,C-6162,Bryan,Reyes,Consumer,United States,South Glenn,Alaska,41591,East,P-74157,Office Supplies,Paper,Paper - Million,891.72,3,0.0,233.48
